Date_Time,Sitka_rain_mm_Tot,Sitka_ec5_vwc_sp2_40cm_mean,Sitka_ec5_vwc_sp2_20cm_mean,Sitka_waterPressure_psig_sp2_60cm_mean,Sitka_ec5_vwc_sp2_40cm_max,Sitka_ec5_vwc_sp2_20cm_max,Sitka_waterPressure_psig_sp2_60cm_max,Sitka_ec5_vwc_sp2_40cm_dt,Sitka_ec5_vwc_sp2_20cm_dt,Sitka_waterPressure_psig_sp2_60cm_dt
2020-09-25 12:00:00,1.0,0.1958194444444444,0.23884027777777772,0.18266789583333332,0.196,0.239,0.195569,0.0004,0.0004,0.0001388
2020-09-26 00:00:00,2.0,0.1958333333333333,0.23859027777777775,0.1703688819444444,0.196,0.239,0.174168,0.0006,0.0006,0.0001483999999999
2020-09-26 12:00:00,6.000000000000001,0.19577777777777775,0.23863888888888884,0.23452752777777774,0.196,0.239,0.292023,0.0004,0.0004,0.0110618
2020-09-27 00:00:00,2.8000000000000003,0.19590972222222217,0.23839583333333328,0.20768765972222217,0.197,0.239,0.21508,0.0004,0.0004,0.0005559999999999
2020-09-27 12:00:00,32.0,0.19533333333333328,0.23780555555555552,0.3420733611111111,0.197,0.239,0.501284,0.0004,0.0004,0.0087841999999999
2020-09-28 00:00:00,6.8,0.19490972222222216,0.23706249999999995,0.4063159791666666,0.196,0.238,0.434739,0.0004,0.0004,0.003561
2020-09-28 12:00:00,1.0,0.19490277777777773,0.23774999999999993,0.3466338819444444,0.195,0.239,0.383888,0.0004,0.0006,0.0002241999999999
2020-09-29 00:00:00,0.0,0.19490972222222216,0.2388055555555555,0.2815546458333333,0.195,0.239,0.30368,0.0004,0.0004,0.0002722
2020-09-29 12:00:00,1.8,0.19410416666666663,0.23821527777777773,0.2651145972222222,0.195,0.239,0.272773,0.0002,0.0006,0.0002265999999999
2020-09-30 00:00:00,0.6000000000000001,0.19370833333333326,0.2379027777777777,0.25930167361111106,0.194,0.239,0.265037,0.0004,0.0002,0.0003009999999999
2020-09-30 12:00:00,8.6,0.19352777777777774,0.23918749999999997,0.2530546111111111,0.194,0.24,0.312153,0.0004,0.0004,0.0029302
2020-10-01 00:00:00,0.6000000000000001,0.19232638888888884,0.2390555555555555,0.3171044375,0.193,0.24,0.350623,0.0004,0.0004,0.0013635999999999
2020-10-01 12:00:00,0.0,0.19220138888888882,0.23955555555555552,0.2700617569444444,0.193,0.24,0.281397,0.0004,0.0004,0.0001124
2020-10-02 00:00:00,5.800000000000001,0.19188888888888886,0.2393333333333333,0.26112126388888884,0.192,0.24,0.272409,0.0004,0.0002,0.0003986
2020-10-02 12:00:00,40.6,0.19093749999999995,0.23791666666666664,0.4223394583333333,0.192,0.24,0.494733,0.0002,0.0004,0.0026803999999999
2020-10-03 00:00:00,9.8,0.1908888888888888,0.23613888888888887,0.42509925694444445,0.191,0.237,0.47602,0.0006,0.0004,0.0004215999999999
2020-10-03 12:00:00,10.0,0.1905555555555555,0.23574999999999993,0.36111722222222226,0.191,0.236,0.421087,0.0004,0.0003999999999999,0.0033096
2020-10-04 00:00:00,6.4,0.19086111111111104,0.23488888888888884,0.40633995138888884,0.191,0.235,0.419335,0.0004,0.0003999999999999,0.001062
2020-10-04 12:00:00,9.6,0.19056249999999997,0.2347222222222222,0.3696914652777778,0.191,0.235,0.397786,0.0006,0.0003999999999999,0.0010005999999999
2020-10-05 00:00:00,14.200000000000001,0.19094444444444436,0.2349444444444444,0.4265977986111111,0.191,0.236,0.454364,0.0004,0.0003999999999999,0.0011274
2020-10-05 12:00:00,7.6000000000000005,0.19125694444444438,0.23488888888888884,0.43084329166666663,0.192,0.235,0.444615,0.0004,0.0003999999999999,0.0011357999999999
2020-10-06 00:00:00,2.6000000000000005,0.1917708333333333,0.23486805555555554,0.3889661111111111,0.192,0.235,0.416154,0.0004,0.0003999999999999,0.0001198
2020-10-06 12:00:00,2.4,0.19189583333333327,0.2349027777777777,0.36401906944444445,0.192,0.235,0.379811,0.0004,0.0003999999999999,0.0005071999999999
2020-10-07 00:00:00,0.0,0.1918819444444444,0.23565972222222217,0.30642379166666667,0.192,0.236,0.340889,0.0004,0.0003999999999999,0.0002327999999999
2020-10-07 12:00:00,0.0,0.19184722222222217,0.23590972222222217,0.2801200833333333,0.192,0.237,0.287462,0.0004,0.0002,0.0003041999999999
2020-10-08 00:00:00,0.0,0.19182638888888884,0.23588888888888881,0.2710821319444444,0.192,0.236,0.277167,0.0004,0.0002,0.0002284
2020-10-08 12:00:00,0.4,0.1918680555555555,0.2352708333333333,0.2667779236111111,0.192,0.236,0.269638,0.0004,0.0002,0.0004272
2020-10-09 00:00:00,1.0,0.19190972222222216,0.23508333333333328,0.2633560555555555,0.192,0.236,0.267714,0.0004,0.0003999999999999,0.0003485999999999
2020-10-09 12:00:00,0.2,0.19188888888888886,0.23491666666666658,0.25920130555555554,0.192,0.235,0.26126,0.0004,0.0001999999999999,0.0002267999999999
2020-10-10 00:00:00,0.0,0.19185416666666663,0.2349305555555555,0.2525177708333333,0.192,0.236,0.257292,0.0004,0.0002,0.0004195999999999
2020-10-10 12:00:00,21.0,0.1913541666666666,0.2336180555555555,0.31772365277777775,0.192,0.235,0.412778,0.0004,0.0004,0.0016314
2020-10-11 00:00:00,11.4,0.19109722222222217,0.2320902777777778,0.41611302777777776,0.192,0.233,0.433245,0.0004,0.0004,0.0013386
2020-10-11 12:00:00,3.2,0.19097222222222218,0.2326736111111111,0.36772679166666666,0.192,0.233,0.403958,0.0004,0.0004,0.0002655999999999
2020-10-12 00:00:00,7.2,0.1917222222222222,0.23286111111111107,0.34495178472222215,0.192,0.233,0.355814,0.0004,0.0004,0.000674
2020-10-12 12:00:00,7.0,0.19197222222222218,0.23253472222222224,0.36303325,0.193,0.233,0.37303,0.0004,0.0004,0.000439
2020-10-13 00:00:00,0.2,0.19188888888888886,0.2324722222222222,0.3352514861111111,0.192,0.233,0.364412,0.0004,0.0004,0.0002309999999999
2020-10-13 12:00:00,0.0,0.19171527777777775,0.23325694444444442,0.2856005625,0.192,0.234,0.302797,0.0004,0.0004,0.0003572
2020-10-14 00:00:00,0.0,0.19184722222222217,0.2334236111111111,0.27375345138888885,0.192,0.234,0.282755,0.0004,0.0002,0.0009361999999999
2020-10-14 12:00:00,3.2,0.1919166666666666,0.23311111111111105,0.2776143958333333,0.192,0.234,0.279952,0.0002,0.0004,0.0001163999999999
2020-10-15 00:00:00,3.0,0.1923055555555555,0.2329305555555555,0.2813353402777778,0.193,0.234,0.286067,0.0004,0.0004,0.0002704
2020-10-15 12:00:00,0.0,0.1919305555555555,0.2338888888888889,0.2736646319444444,0.192,0.234,0.280171,0.0002,0.0004,0.0001448
2020-10-16 00:00:00,0.2,0.1919166666666666,0.23389583333333333,0.26532746527777773,0.193,0.234,0.269711,0.0004,0.0006,0.0002759999999999
2020-10-16 12:00:00,0.4,0.19256249999999997,0.23338888888888887,0.26288724999999996,0.193,0.234,0.264011,0.0002,0.0004,0.0001053999999999
2020-10-17 00:00:00,0.0,0.19277777777777771,0.23370833333333332,0.2581283680555555,0.193,0.234,0.261653,0.0004,0.0004,0.0001457999999999
2020-10-17 12:00:00,0.0,0.19133333333333327,0.23234027777777777,0.2543540902777777,0.192,0.233,0.256566,0.0002,0.0004,0.0001079999999999
2020-10-18 00:00:00,0.0,0.1919166666666666,0.23269444444444443,0.2478202430555555,0.192,0.233,0.253165,0.0002,0.0004,0.0006345999999999
2020-10-18 12:00:00,0.0,0.19190972222222216,0.2320763888888889,0.24242182638888884,0.192,0.233,0.245296,0.0004,0.0004,0.0001383999999999
2020-10-19 00:00:00,1.6,0.19268749999999998,0.23219444444444445,0.23922324999999997,0.193,0.233,0.241929,0.0004,0.0004,0.0004703999999999
2020-10-19 12:00:00,2.4000000000000004,0.19228472222222215,0.23122916666666662,0.2480007986111111,0.193,0.232,0.251699,0.0004,0.0004,0.0001673999999999
2020-10-20 00:00:00,5.4,0.19190972222222216,0.2309027777777777,0.2553202708333333,0.192,0.231,0.270559,0.0004,0.0006,0.0001875999999999
2020-10-20 12:00:00,4.800000000000001,0.19181249999999994,0.23020138888888886,0.28930599305555554,0.192,0.231,0.301551,0.0004,0.0004,0.0002846
2020-10-21 00:00:00,0.2,0.19234027777777774,0.2309444444444444,0.27535147222222217,0.193,0.232,0.282828,0.0004,0.0006,9.179999999999743e-05
2020-10-21 12:00:00,0.0,0.19184722222222217,0.23020833333333332,0.2571042847222222,0.192,0.231,0.266955,0.0006,0.0006,9.660000000000224e-05
2020-10-22 00:00:00,0.0,0.19129166666666664,0.22936805555555553,0.24591540972222223,0.193,0.231,0.250446,0.001,0.001,9.079999999999643e-05
2020-10-22 12:00:00,0.0,0.19122222222222218,0.22870138888888888,0.23673854166666664,0.193,0.23,0.23955,0.0012,0.001,0.0001056
2020-10-23 00:00:00,0.0,0.19188888888888886,0.22915972222222217,0.237167875,0.193,0.23,0.254128,0.0004,0.0006,0.0033472
2020-10-23 12:00:00,0.0,0.1918958333333333,0.2289444444444444,0.23367284722222217,0.193,0.231,0.235654,0.0008,0.0008,0.0001244
2020-10-24 00:00:00,0.0,0.19307638888888887,0.23051388888888882,0.23459321527777774,0.194,0.231,0.236216,0.0004,0.0004,0.0001318
2020-10-24 12:00:00,0.0,0.19361805555555553,0.23053472222222218,0.22852126388888885,0.194,0.231,0.231276,0.0004,0.0004,0.0001275999999999
2020-10-25 00:00:00,0.0,0.19299999999999992,0.23087499999999994,0.22735179166666664,0.194,0.231,0.230226,0.0004,0.0004,0.0002074
2020-10-25 12:00:00,11.200000000000001,0.19279861111111107,0.22982638888888884,0.23636947222222218,0.193,0.231,0.34036,0.0004,0.0004,0.0024626
2020-10-26 00:00:00,25.4,0.1906597222222222,0.2278819444444444,0.4079739861111111,0.193,0.23,0.507912,0.0004,0.0004,0.0028902
2020-10-26 12:00:00,41.4,0.19296527777777772,0.2298541666666666,0.4636956111111111,0.194,0.23,0.518876,0.0004,0.0004,0.0014029999999999
2020-10-27 00:00:00,1.6,0.19256249999999994,0.23012499999999994,0.3845980972222222,0.193,0.231,0.431795,0.0004,0.0004,0.0001585999999999
2020-10-27 12:00:00,5.800000000000001,0.1919930555555555,0.23071527777777778,0.3346844791666667,0.193,0.231,0.34669,0.0004,0.0006,0.0005974
2020-10-28 00:00:00,1.2000000000000002,0.19206249999999994,0.2301180555555555,0.3214333611111111,0.193,0.231,0.333637,0.0004,0.0002,0.0001309999999999
2020-10-28 12:00:00,6.0,0.19262499999999996,0.23006249999999998,0.3056591736111111,0.193,0.231,0.319804,0.0004,0.0006,0.000312
2020-10-29 00:00:00,0.4,0.1928680555555555,0.2292430555555555,0.28885916666666667,0.193,0.23,0.315897,0.0004,0.0004,0.0004194
2020-10-29 12:00:00,8.0,0.1928402777777777,0.2289305555555555,0.2710731388888889,0.193,0.23,0.274559,0.0006,0.0004,0.0006244
2020-10-30 00:00:00,0.0,0.1921597222222222,0.22904861111111108,0.2683240833333333,0.193,0.23,0.305249,0.0004,0.0004,0.0076513999999999
2020-10-30 12:00:00,5.2,0.19256944444444443,0.22882638888888884,0.25715123611111107,0.193,0.229,0.271084,0.0006,0.0004,0.0004808
2020-10-31 00:00:00,25.400000000000002,0.19303472222222218,0.22681249999999994,0.4035514791666666,0.194,0.228,0.466843,0.0004,0.0004,0.0014109999999999
2020-10-31 12:00:00,24.400000000000002,0.1946944444444444,0.2278055555555555,0.4710341805555555,0.196,0.229,0.481901,0.0004,0.0006,0.0008668
2020-11-01 00:00:00,8.8,0.19537499999999997,0.2288055555555555,0.42706747916666665,0.196,0.229,0.471893,0.0004,0.0004,0.0005392
2020-11-01 12:00:00,28.400000000000002,0.19531944444444438,0.22849305555555552,0.3972929236111111,0.196,0.23,0.478117,0.0004,0.0004,0.0018467999999999
2020-11-02 00:00:00,41.4,0.19700694444444442,0.2310833333333333,0.46642183333333326,0.198,0.232,0.522343,0.0004,0.0004,0.0035393999999999
2020-11-02 12:00:00,13.200000000000001,0.19708333333333328,0.23102777777777775,0.4206677986111111,0.198,0.232,0.460441,0.0004,0.0004,0.0014996
2020-11-03 00:00:00,0.0,0.19522222222222219,0.22986805555555553,0.33188481249999996,0.197,0.23,0.369064,0.0006,0.0006,0.0036664
2020-11-03 12:00:00,0.2,0.1953055555555555,0.22970138888888883,0.2699393125,0.196,0.23,0.303932,0.0006,0.0006,0.0023788
2020-11-04 00:00:00,0.0,0.19554166666666664,0.22951388888888888,0.25141116666666663,0.196,0.23,0.255782,0.0006,0.0006,0.0004519999999999
2020-11-04 12:00:00,0.0,0.19489583333333327,0.2290347222222222,0.2643393125,0.196,0.23,0.30298,0.0006,0.0006,0.0064144
2020-11-05 00:00:00,0.0,0.19490277777777773,0.22843749999999996,0.26145777083333327,0.195,0.229,0.272742,0.0004,0.0004,0.0027591999999999
2020-11-05 12:00:00,7.6,0.19470138888888885,0.22898611111111108,0.2528018888888889,0.195,0.23,0.259134,0.0004,0.0006,0.0002573999999999
2020-11-06 00:00:00,1.0,0.1946597222222222,0.22834722222222217,0.24916836111111107,0.195,0.229,0.252147,0.0008,0.0006,0.0002058
2020-11-06 12:00:00,2.0,0.1945555555555555,0.22788888888888884,0.2460767430555555,0.195,0.229,0.248878,0.0006,0.0004,0.0002975999999999
2020-11-07 00:00:00,0.2,0.19463888888888883,0.22818749999999996,0.23894429166666664,0.195,0.229,0.244779,0.0004,0.0008,0.0001757999999999
2020-11-07 12:00:00,4.800000000000001,0.19462499999999996,0.2275694444444444,0.2286389861111111,0.195,0.228,0.233051,0.0006,0.0004,0.0001137999999999
2020-11-08 00:00:00,0.2,0.19466666666666663,0.22792361111111106,0.22099979166666664,0.195,0.229,0.224578,0.0006,0.0006,9.299999999999864e-05
2020-11-08 12:00:00,6.6000000000000005,0.19472916666666665,0.22740972222222222,0.22044426388888885,0.195,0.228,0.295254,0.0006,0.0006,0.0019873999999999
2020-11-09 00:00:00,35.2,0.19504861111111108,0.22699305555555552,0.40142140277777777,0.196,0.228,0.481667,0.0004,0.0006,0.0023726
2020-11-09 12:00:00,3.6,0.19524305555555552,0.22772916666666662,0.38181005555555547,0.196,0.228,0.433829,0.0004,0.0004,6.760000000000099e-05
2020-11-10 00:00:00,0.0,0.19518749999999996,0.22706249999999994,0.3270166666666666,0.196,0.228,0.347887,0.0004,0.0004,0.002266
2020-11-10 12:00:00,0.0,0.19495138888888883,0.22727083333333328,0.3257095277777778,0.196,0.228,0.347525,0.0004,0.0006,0.0003897999999999
2020-11-11 00:00:00,0.0,0.19522222222222219,0.22677083333333328,0.3094274305555555,0.196,0.227,0.316899,0.0004,0.0004,0.0003211999999999
2020-11-11 12:00:00,4.0,0.19510416666666663,0.22662499999999997,0.30415821527777775,0.196,0.227,0.326938,0.0004,0.0006,0.0007173999999999
2020-11-12 00:00:00,8.0,0.1948819444444444,0.22588888888888883,0.3893931388888889,0.196,0.226,0.403336,0.0004,0.0004,0.0018436
2020-11-12 12:00:00,9.8,0.1948333333333333,0.22579166666666664,0.43326938888888883,0.195,0.226,0.453037,0.0006,0.0008,0.0010514
2020-11-13 00:00:00,1.4000000000000001,0.19477777777777774,0.22582638888888887,0.42016013888888887,0.195,0.226,0.438362,0.0006,0.0006,0.0002184
2020-11-13 12:00:00,0.0,0.19332638888888884,0.22645138888888885,0.3779729722222222,0.195,0.227,0.391908,0.0004,0.0004,0.0002287999999999
2020-11-14 00:00:00,0.0,0.19431249999999997,0.2268958333333333,0.3151664444444444,0.195,0.228,0.354625,0.0006,0.0006,0.0002484
2020-11-14 12:00:00,0.0,0.19484027777777777,0.22690277777777776,0.29431291666666665,0.195,0.228,0.302052,0.0006,0.0006,0.0004898
2020-11-15 00:00:00,0.0,0.19482638888888884,0.2274236111111111,0.29491274305555554,0.195,0.228,0.298909,0.0006,0.0006,0.0003507999999999
2020-11-15 12:00:00,5.800000000000001,0.19479861111111108,0.2277222222222222,0.2890358055555555,0.195,0.228,0.29472,0.0006,0.0006,0.0001391999999999
2020-11-16 00:00:00,0.6000000000000001,0.1947083333333333,0.2271736111111111,0.2838058125,0.195,0.228,0.287729,0.0004,0.0004,0.0001701999999999
2020-11-16 12:00:00,1.0,0.19485416666666663,0.22686805555555553,0.2783197152777777,0.196,0.227,0.281112,0.0006,0.0006,0.0004417999999999
2020-11-17 00:00:00,0.0,0.1948680555555555,0.2268958333333333,0.2710458819444444,0.195,0.228,0.276025,0.0006,0.0004,0.0001871999999999
2020-11-17 12:00:00,0.6000000000000001,0.19465277777777776,0.22676388888888885,0.2529629236111111,0.195,0.228,0.262463,0.0008,0.0006,0.0008487999999999
2020-11-18 00:00:00,0.2,0.19322222222222218,0.22568055555555552,0.23134302083333327,0.195,0.227,0.242174,0.0006,0.0008,0.0010749999999999
2020-11-18 12:00:00,0.0,0.19168055555555552,0.22359027777777774,0.22511815972222218,0.193,0.225,0.232168,0.001,0.0008,0.001411
2020-11-19 00:00:00,0.0,0.19277777777777774,0.22434027777777776,0.22226136111111106,0.194,0.225,0.224414,0.0004,0.0006,0.0002541999999999
2020-11-19 12:00:00,0.2,0.1927222222222222,0.22468055555555555,0.2153862083333333,0.193,0.225,0.218849,0.0006,0.0006,0.0002451999999999
2020-11-20 00:00:00,0.0,0.19305555555555554,0.22481944444444443,0.2126516319444444,0.194,0.225,0.213847,0.0006,0.0006,0.0001809999999999
2020-11-20 12:00:00,5.8,0.19317361111111106,0.22455555555555554,0.20879902777777773,0.194,0.225,0.213123,0.0006,0.0006,0.0001394
2020-11-21 00:00:00,0.0,0.1928333333333333,0.22379861111111107,0.20147420138888886,0.193,0.224,0.205023,0.0006,0.0004,0.0006823999999999
2020-11-21 12:00:00,2.2,0.19208333333333327,0.2236666666666666,0.19570250694444438,0.193,0.224,0.200857,0.0006,0.0006,0.0015952
2020-11-22 00:00:00,0.2,0.19161805555555553,0.22344444444444442,0.21699746527777775,0.192,0.224,0.225667,0.0008,0.001,0.0026799999999999
2020-11-22 12:00:00,0.0,0.19161805555555553,0.22382638888888887,0.21786919444444441,0.192,0.224,0.225617,0.0006,0.0006,0.0002898
2020-11-23 00:00:00,0.0,0.1918333333333333,0.22434722222222217,0.2020396944444444,0.192,0.225,0.210323,0.0004,0.0006,0.0007193999999999
2020-11-23 12:00:00,5.2,0.19176388888888884,0.22418749999999996,0.1846778055555555,0.192,0.225,0.203672,0.0006,0.0006,0.0046061999999999
2020-11-24 00:00:00,8.0,0.19088888888888886,0.22321527777777775,0.28260024305555553,0.192,0.224,0.319637,0.0008,0.0006,0.0027448
2020-11-24 12:00:00,4.4,0.1910833333333333,0.22354166666666664,0.25551563194444443,0.192,0.224,0.272361,0.0006,0.0006,0.0005233999999999
2020-11-25 00:00:00,0.0,0.1911597222222222,0.22381944444444443,0.25818804166666665,0.192,0.224,0.26253,0.0006,0.0006,0.0006526
2020-11-25 12:00:00,1.6,0.19123611111111105,0.22360416666666663,0.25298874999999993,0.192,0.224,0.257686,0.0004,0.0004,0.0003107999999999
2020-11-26 00:00:00,25.6,0.19129861111111104,0.22363194444444442,0.39144549305555554,0.192,0.225,0.50529,0.0006,0.0006,0.0040881999999999
2020-11-26 12:00:00,2.2,0.19080555555555553,0.2238333333333333,0.4078688333333333,0.191,0.224,0.459529,0.0008,0.0008,0.000341
2020-11-27 00:00:00,0.0,0.18971527777777775,0.22446527777777772,0.36991906249999995,0.191,0.226,0.382807,0.0006,0.0006,0.0001352
2020-11-27 12:00:00,0.0,0.19138194444444442,0.22534027777777776,0.317045875,0.192,0.226,0.338078,0.0008,0.0008,0.0006875999999999
2020-11-28 00:00:00,0.0,0.1915347222222222,0.22564583333333332,0.2990320902777777,0.192,0.226,0.307227,0.0008,0.0006,0.0004031999999999
2020-11-28 12:00:00,8.2,0.19114583333333332,0.22537499999999996,0.3202697847222222,0.192,0.226,0.465468,0.0004,0.0004,0.0136769999999999
2020-11-29 00:00:00,6.4,0.18956944444444437,0.22221527777777775,0.45543376388888884,0.19,0.223,0.493095,0.0006,0.0006,0.0016884
2020-11-29 12:00:00,0.8,0.18981944444444443,0.2228472222222222,0.4006404861111111,0.19,0.223,0.421339,0.0006,0.0006,0.0004272
2020-11-30 00:00:00,0.0,0.18971527777777775,0.2231180555555555,0.3818575555555555,0.19,0.224,0.391015,0.0008,0.0006,0.0001312
2020-11-30 12:00:00,0.0,0.1907708333333333,0.22404861111111107,0.3281223819444444,0.192,0.225,0.361089,0.0004,0.0004,0.0003527999999999
2020-12-01 00:00:00,29.599999999999998,0.1903055555555555,0.2229583333333333,0.3780085486111111,0.192,0.225,0.529738,0.0006,0.0006,0.0071626
2020-12-01 12:00:00,17.8,0.1923958333333333,0.22429166666666664,0.5068455,0.194,0.226,0.526104,0.0006,0.0008,0.0016369999999999
2020-12-02 00:00:00,15.600000000000001,0.19457638888888884,0.22640277777777773,0.4898041597222222,0.195,0.227,0.512102,0.0006,0.0006,0.0027689999999999
2020-12-02 12:00:00,7.4,0.19447916666666662,0.22573611111111105,0.45658644444444446,0.195,0.227,0.480498,0.0004,0.0004,0.0010951999999999
2020-12-03 00:00:00,16.0,0.19387499999999994,0.22502777777777774,0.45602205555555547,0.194,0.226,0.481623,0.0004,0.0006,0.0010839999999999
2020-12-03 12:00:00,5.800000000000001,0.19361111111111107,0.2246180555555555,0.45403921527777774,0.194,0.225,0.468624,0.0004,0.0004,0.0003094
2020-12-04 00:00:00,3.6000000000000005,0.19291666666666663,0.22395138888888885,0.39654793055555554,0.194,0.225,0.418883,0.0006,0.0004,0.0003897999999999
2020-12-04 12:00:00,14.200000000000001,0.19322916666666665,0.22206249999999997,0.4253741319444444,0.194,0.224,0.475661,0.0004,0.0006,0.0011913999999999
2020-12-05 00:00:00,2.2,0.19347916666666662,0.22035416666666663,0.4625696458333333,0.194,0.221,0.476778,0.0004,0.0004,0.0005909999999999
2020-12-05 12:00:00,20.0,0.19343055555555552,0.22026388888888884,0.45810738888888886,0.194,0.221,0.484111,0.0004,0.0004,0.0007558
2020-12-06 00:00:00,1.4000000000000001,0.19302083333333328,0.21996527777777775,0.4464735625,0.194,0.221,0.473968,0.0006,0.0004,0.0004098
2020-12-06 12:00:00,13.4,0.19307638888888887,0.22004861111111104,0.42065618055555554,0.194,0.221,0.474095,0.0006,0.0006,0.0009002
2020-12-07 00:00:00,9.200000000000001,0.19327777777777774,0.21997916666666661,0.46811136805555553,0.194,0.221,0.481669,0.0006,0.0004,0.0013616
2020-12-07 12:00:00,6.4,0.19286111111111107,0.21918055555555552,0.4679002708333333,0.193,0.22,0.475353,0.0004,0.0006,0.0009738
2020-12-08 00:00:00,5.0,0.19249999999999998,0.21888888888888883,0.461292625,0.193,0.22,0.477357,0.0006,0.0006,0.000977
2020-12-08 12:00:00,5.6,0.19249999999999998,0.21881944444444443,0.45029435416666663,0.193,0.219,0.468476,0.0006,0.0006,0.00036
2020-12-09 00:00:00,0.6000000000000001,0.19162499999999993,0.21816666666666662,0.4279315972222222,0.193,0.219,0.465088,0.0004,0.0004,0.0002788
2020-12-09 12:00:00,0.0,0.19168055555555552,0.21924305555555554,0.3670727638888889,0.192,0.22,0.394706,0.0004,0.0004,0.0004184
2020-12-10 00:00:00,0.0,0.19199999999999995,0.2198333333333333,0.3288147708333333,0.193,0.22,0.341576,0.0006,0.0004,0.0003402
2020-12-10 12:00:00,1.6,0.19270138888888885,0.21973611111111105,0.31364096527777774,0.193,0.22,0.318509,0.0006,0.0004,0.000295
2020-12-11 00:00:00,0.0,0.19256944444444443,0.21870833333333328,0.2997174236111111,0.193,0.219,0.308688,0.0004,0.0004,0.0003531999999999
2020-12-11 12:00:00,0.2,0.1926458333333333,0.2186944444444444,0.2840712083333333,0.193,0.219,0.287982,0.0002,0.0004,0.0002713999999999
2020-12-12 00:00:00,0.4,0.19267361111111106,0.21884722222222217,0.27742237499999994,0.193,0.219,0.284398,0.0006,0.0006,0.0002823999999999
2020-12-12 12:00:00,0.2,0.1927847222222222,0.2187916666666666,0.2639426180555555,0.193,0.219,0.282707,0.0006,0.0006,0.0027445999999999
2020-12-13 00:00:00,0.0,0.1927083333333333,0.21881944444444443,0.2540041875,0.193,0.219,0.258071,0.0008,0.0006,0.0005371999999999
2020-12-13 12:00:00,0.0,0.19327777777777774,0.2189930555555555,0.23715985416666663,0.195,0.22,0.248234,0.0006,0.0004,0.0003086
2020-12-14 00:00:00,0.6000000000000001,0.1948333333333333,0.2197430555555555,0.21905493055555555,0.195,0.22,0.229211,0.0006,0.0004,0.0022331999999999
2020-12-14 12:00:00,10.0,0.19311805555555553,0.21813888888888885,0.32200845138888884,0.195,0.22,0.4037,0.0004,0.0004,0.0041756
2020-12-15 00:00:00,0.0,0.19391666666666663,0.2196597222222222,0.3007615833333333,0.195,0.22,0.323544,0.0006,0.0006,0.0007417999999999
2020-12-15 12:00:00,0.2,0.1939305555555555,0.2193680555555555,0.27005816666666665,0.195,0.22,0.283774,0.0002,0.0004,0.0013104
2020-12-16 00:00:00,0.0,0.19452083333333328,0.2198472222222222,0.2519085625,0.195,0.22,0.261381,0.0004,0.0006,0.0001995999999999
2020-12-16 12:00:00,0.2,0.19390972222222216,0.2198333333333333,0.24213575694444436,0.195,0.22,0.24509,0.0004,0.0006,0.0001217999999999
2020-12-17 00:00:00,0.0,0.1939444444444444,0.2197569444444444,0.2380018194444444,0.195,0.22,0.240758,0.0006,0.0008,0.0001194
2020-12-17 12:00:00,0.0,0.19421527777777772,0.21905555555555553,0.22977463888888883,0.195,0.22,0.233674,0.0006,0.0006,0.0004903999999999
2020-12-18 00:00:00,27.2,0.19168055555555552,0.21681944444444443,0.37818063888888886,0.194,0.219,0.493612,0.0006,0.0006,0.0040654
2020-12-18 12:00:00,3.0000000000000004,0.19080555555555553,0.21584027777777773,0.47719419444444444,0.191,0.216,0.488185,0.0008,0.0006,0.0004593999999999
2020-12-19 00:00:00,0.0,0.19044444444444442,0.21659027777777773,0.41822203472222214,0.191,0.218,0.460429,0.0006,0.0006,0.000391
2020-12-19 12:00:00,9.600000000000001,0.19057638888888886,0.21663194444444442,0.4153628680555555,0.191,0.218,0.484874,0.0006,0.0006,0.0049834
2020-12-20 00:00:00,2.8000000000000003,0.19015972222222222,0.21536111111111103,0.4623359305555555,0.191,0.216,0.478158,0.0006,0.0006,0.000644
2020-12-20 12:00:00,0.0,0.1904097222222222,0.21665277777777772,0.39444802777777777,0.192,0.217,0.430243,0.0004,0.0004,0.0001758
2020-12-21 00:00:00,0.0,0.19237499999999996,0.21729861111111107,0.3259183680555555,0.193,0.218,0.356882,0.0004,0.0004,0.0003299999999999
2020-12-21 12:00:00,0.0,0.1927222222222222,0.21729166666666663,0.3056761736111111,0.193,0.218,0.317534,0.0006,0.0006,0.0001577999999999
2020-12-22 00:00:00,0.0,0.1927916666666666,0.21693055555555552,0.28733397916666664,0.193,0.218,0.295257,0.0008,0.0006,0.0004553999999999
2020-12-22 12:00:00,0.0,0.1927847222222222,0.2169791666666666,0.27372641666666664,0.193,0.218,0.280073,0.0008,0.0008,0.0004489999999999
2020-12-23 00:00:00,0.4,0.19277777777777774,0.21754166666666663,0.2646018125,0.193,0.218,0.270296,0.0006,0.0008,0.0019043999999999
2020-12-23 12:00:00,36.2,0.18963888888888883,0.21527777777777776,0.41942322916666663,0.192,0.217,0.480145,0.0006,0.0006,0.002246
2020-12-24 00:00:00,5.6000000000000005,0.18895138888888885,0.2151319444444444,0.46571909027777775,0.19,0.216,0.474489,0.0008,0.0008,0.0001461999999999
2020-12-24 12:00:00,1.6,0.1887847222222222,0.2156944444444444,0.40714942361111106,0.189,0.216,0.441628,0.0008,0.0008,0.000197
2020-12-25 00:00:00,0.0,0.1896041666666666,0.21602777777777774,0.3500676736111111,0.191,0.217,0.384475,0.0008,0.0008,0.000226
